seed,diff_likelihood,diff_standard,homosexual,m_inpool,f_inpool,m_outpool,f_outpool,m_exp_all,f_exp_all,m_exp_ip,f_exp_ip,m_partner_all,f_partner_all,m_partner_ip,f_partner_ip,lt_likelihood
-125938984,0,1,1,83,35,67,115,1.16,0.3333333333333333,2.0963855421686746,1.4285714285714286,0.8133333333333334,0.30666666666666664,1.4698795180722892,1.3142857142857143,8
-1197619767,0,1,1,78,42,72,108,1.1866666666666668,0.44,2.282051282051282,1.5714285714285714,0.9466666666666667,0.38666666666666666,1.8205128205128205,1.380952380952381,8
442733636,0,1,1,101,29,49,121,1.56,0.32,2.3168316831683167,1.6551724137931034,1.16,0.22666666666666666,1.7227722772277227,1.1724137931034482,8
-1533858476,0,1,1,82,40,68,110,1.1066666666666667,0.4666666666666667,2.024390243902439,1.75,0.8266666666666667,0.3466666666666667,1.5121951219512195,1.3,8
-1423344391,0,1,1,86,34,64,116,1.3333333333333333,0.37333333333333335,2.3255813953488373,1.6470588235294117,0.92,0.29333333333333333,1.6046511627906976,1.2941176470588236,8
536263003,0,1,1,87,44,63,106,1.0933333333333333,0.44,1.8850574712643677,1.5,0.8933333333333333,0.38666666666666666,1.5402298850574712,1.3181818181818181,8
423541183,0,1,1,83,37,67,113,1.1466666666666667,0.44,2.072289156626506,1.7837837837837838,0.92,0.3333333333333333,1.6626506024096386,1.3513513513513513,8
-1637135469,0,1,1,87,27,63,123,1.2133333333333334,0.29333333333333333,2.0919540229885056,1.6296296296296295,0.9466666666666667,0.21333333333333335,1.632183908045977,1.1851851851851851,8
1928848416,0,1,1,98,43,52,107,1.3333333333333333,0.5466666666666666,2.0408163265306123,1.9069767441860466,1.08,0.38666666666666666,1.653061224489796,1.3488372093023255,8
71486689,0,1,1,101,26,49,124,1.3066666666666666,0.24,1.9405940594059405,1.3846153846153846,1.1866666666666668,0.21333333333333335,1.7623762376237624,1.2307692307692308,8
-1237565771,0,1,1,88,19,62,131,1.1733333333333333,0.14666666666666667,2,1.1578947368421053,0.8933333333333333,0.14666666666666667,1.5227272727272727,1.1578947368421053,8
2038457464,0,1,1,89,33,61,117,1.1466666666666667,0.44,1.9325842696629214,2,0.96,0.28,1.6179775280898876,1.2727272727272727,8
1386606090,0,1,1,77,36,73,114,1.04,0.38666666666666666,2.0259740259740258,1.6111111111111112,0.8133333333333334,0.32,1.5844155844155845,1.3333333333333333,8
1553324833,0,1,1,89,26,61,124,1.1066666666666667,0.26666666666666666,1.8651685393258426,1.5384615384615385,0.8666666666666667,0.21333333333333335,1.4606741573033708,1.2307692307692308,8
145841480,0,1,1,66,32,84,118,0.8666666666666667,0.48,1.9696969696969697,2.25,0.64,0.3333333333333333,1.4545454545454546,1.5625,8
910556367,0,1,1,79,41,71,109,1.0933333333333333,0.5066666666666667,2.0759493670886076,1.853658536585366,0.8133333333333334,0.36,1.5443037974683544,1.3170731707317074,8
362685211,0,1,1,87,36,63,114,1.08,0.48,1.8620689655172413,2,0.9333333333333333,0.3333333333333333,1.6091954022988506,1.3888888888888888,8
1747377639,0,1,1,77,15,73,135,0.88,0.13333333333333333,1.7142857142857142,1.3333333333333333,0.76,0.12,1.4805194805194806,1.2,8
204336986,0,1,1,87,37,63,113,1.3466666666666667,0.4,2.32183908045977,1.6216216216216217,1.0266666666666666,0.3333333333333333,1.7701149425287357,1.3513513513513513,8
-1721171062,0,1,1,94,25,56,125,1.24,0.32,1.9787234042553192,1.92,1,0.21333333333333335,1.5957446808510638,1.28,8
-2091878795,0,1,1,87,43,63,107,1.3333333333333333,0.6533333333333333,2.2988505747126435,2.2790697674418605,0.96,0.36,1.6551724137931034,1.255813953488372,8
1755233585,0,1,1,112,33,38,117,1.56,0.4533333333333333,2.0892857142857144,2.0606060606060606,1.2666666666666666,0.32,1.6964285714285714,1.4545454545454546,8
1765310723,0,1,1,78,33,72,117,0.9333333333333333,0.37333333333333335,1.794871794871795,1.696969696969697,0.7466666666666667,0.28,1.435897435897436,1.2727272727272727,8
-704620956,0,1,1,80,36,70,114,1.0933333333333333,0.37333333333333335,2.05,1.5555555555555556,0.8,0.32,1.5,1.3333333333333333,8
-2006255765,0,1,1,83,37,67,113,1.2666666666666666,0.44,2.289156626506024,1.7837837837837838,0.8933333333333333,0.29333333333333333,1.6144578313253013,1.1891891891891893,8
1638671977,0,1,1,67,23,83,127,1.1466666666666667,0.38666666666666666,2.5671641791044775,2.5217391304347827,0.8266666666666667,0.24,1.8507462686567164,1.565217391304348,8
-1394482285,0,1,1,82,25,68,125,1.2,0.28,2.1951219512195124,1.68,0.92,0.24,1.6829268292682926,1.44,8
685483771,0,1,1,92,38,58,112,1.1866666666666668,0.3466666666666667,1.934782608695652,1.368421052631579,1.0133333333333334,0.3333333333333333,1.6521739130434783,1.3157894736842106,8
1947805119,0,1,1,92,27,58,123,1.1466666666666667,0.26666666666666666,1.8695652173913044,1.4814814814814814,0.96,0.24,1.565217391304348,1.3333333333333333,8
1253728290,0,1,1,83,34,67,116,1.2,0.5333333333333333,2.1686746987951806,2.3529411764705883,0.9066666666666666,0.26666666666666666,1.6385542168674698,1.1764705882352942,8
1523132908,0,1,1,80,31,70,119,1.16,0.32,2.175,1.5483870967741935,0.8533333333333334,0.25333333333333335,1.6,1.2258064516129032,8
437895609,0,1,1,86,32,64,118,1.4,0.30666666666666664,2.441860465116279,1.4375,1.08,0.26666666666666666,1.8837209302325582,1.25,8
843457176,0,1,1,98,32,52,118,1.4266666666666667,0.3333333333333333,2.183673469387755,1.5625,1.0933333333333333,0.28,1.6734693877551021,1.3125,8
-2001445195,0,1,1,85,25,65,125,1.1066666666666667,0.26666666666666666,1.9529411764705882,1.6,0.9733333333333334,0.22666666666666666,1.7176470588235293,1.36,8
-1837084235,0,1,1,86,38,64,112,1.16,0.38666666666666666,2.0232558139534884,1.5263157894736843,0.9466666666666667,0.30666666666666664,1.6511627906976745,1.2105263157894737,8
-84611247,0,1,1,72,36,78,114,1.04,0.3466666666666667,2.1666666666666665,1.4444444444444444,0.76,0.32,1.5833333333333333,1.3333333333333333,8
333186070,0,1,1,81,54,69,96,1.0266666666666666,0.6533333333333333,1.9012345679012346,1.8148148148148149,0.84,0.6,1.5555555555555556,1.6666666666666667,8
1998385256,0,1,1,91,38,59,112,1.2133333333333334,0.4666666666666667,2,1.8421052631578947,1.04,0.3333333333333333,1.7142857142857142,1.3157894736842106,8
-244502444,0,1,1,78,25,72,125,0.92,0.25333333333333335,1.7692307692307692,1.52,0.7866666666666666,0.2,1.5128205128205128,1.2,8
509329992,0,1,1,82,32,68,118,1.1066666666666667,0.32,2.024390243902439,1.5,0.92,0.26666666666666666,1.6829268292682926,1.25,8
-1984992984,0,1,1,80,35,70,115,1.08,0.38666666666666666,2.025,1.6571428571428573,0.88,0.25333333333333335,1.65,1.0857142857142856,8
1252407361,0,1,1,91,33,59,117,1.16,0.36,1.9120879120879122,1.6363636363636365,0.9466666666666667,0.29333333333333333,1.5604395604395604,1.3333333333333333,8
-1359623658,0,1,1,85,31,65,119,1.16,0.28,2.0470588235294116,1.3548387096774193,0.9733333333333334,0.25333333333333335,1.7176470588235293,1.2258064516129032,8
1288205721,0,1,1,95,25,55,125,1.3466666666666667,0.24,2.126315789473684,1.44,1.04,0.18666666666666668,1.6421052631578947,1.12,8
-1318368706,0,1,1,82,28,68,122,1.2,0.29333333333333333,2.1951219512195124,1.5714285714285714,1,0.2,1.829268292682927,1.0714285714285714,8
-2057418648,0,1,1,88,34,62,116,1.12,0.29333333333333333,1.9090909090909092,1.2941176470588236,1.0133333333333334,0.28,1.7272727272727273,1.2352941176470589,8
-2104257646,0,1,1,73,20,77,130,0.9866666666666667,0.21333333333333335,2.0273972602739727,1.6,0.7733333333333333,0.14666666666666667,1.5890410958904109,1.1,8
22079357,0,1,1,78,35,72,115,0.96,0.49333333333333335,1.8461538461538463,2.1142857142857143,0.84,0.36,1.6153846153846154,1.542857142857143,8
2059100112,0,1,1,79,42,71,108,0.9066666666666666,0.5733333333333334,1.7215189873417722,2.0476190476190474,0.7866666666666666,0.4533333333333333,1.4936708860759493,1.619047619047619,8
843507667,0,1,1,77,39,73,111,1.0266666666666666,0.4,2,1.5384615384615385,0.7733333333333333,0.3466666666666667,1.5064935064935066,1.3333333333333333,8
1544476358,0,1,1,84,22,66,128,1,0.22666666666666666,1.7857142857142858,1.5454545454545454,0.88,0.18666666666666668,1.5714285714285714,1.2727272727272727,8
-1694506119,0,1,1,89,27,61,123,1.08,0.25333333333333335,1.8202247191011236,1.4074074074074074,0.92,0.21333333333333335,1.550561797752809,1.1851851851851851,8
1353993223,0,1,1,84,42,66,108,1.1333333333333333,0.5466666666666666,2.0238095238095237,1.9523809523809523,0.88,0.41333333333333333,1.5714285714285714,1.4761904761904763,8
1546922339,0,1,1,92,24,58,126,1.1733333333333333,0.21333333333333335,1.9130434782608696,1.3333333333333333,0.96,0.2,1.565217391304348,1.25,8
-1796972027,0,1,1,82,49,68,101,1.0933333333333333,0.6533333333333333,2,2,0.76,0.5333333333333333,1.3902439024390243,1.6326530612244898,8
-991460840,0,1,1,87,27,63,123,1.28,0.24,2.206896551724138,1.3333333333333333,1,0.22666666666666666,1.7241379310344827,1.2592592592592593,8
-386505938,0,1,1,101,35,49,115,1.28,0.36,1.900990099009901,1.542857142857143,1.08,0.29333333333333333,1.603960396039604,1.2571428571428571,8
-703611520,0,1,1,83,25,67,125,1.0933333333333333,0.30666666666666664,1.9759036144578312,1.84,0.8266666666666667,0.2,1.4939759036144578,1.2,8
-86031287,0,1,1,67,40,83,110,0.8266666666666667,0.4266666666666667,1.8507462686567164,1.6,0.64,0.37333333333333335,1.4328358208955223,1.4,8
-1553882212,0,1,1,85,30,65,120,1.12,0.3333333333333333,1.9764705882352942,1.6666666666666667,0.9066666666666666,0.24,1.6,1.2,8
1393895948,0,1,1,79,35,71,115,1.1066666666666667,0.4533333333333333,2.1012658227848102,1.9428571428571428,0.8266666666666667,0.3466666666666667,1.5696202531645569,1.4857142857142858,8
-1841618028,0,1,1,82,30,68,120,1.2133333333333334,0.3333333333333333,2.2195121951219514,1.6666666666666667,0.8933333333333333,0.30666666666666664,1.6341463414634145,1.5333333333333334,8
-486325051,0,1,1,87,46,63,104,1.2266666666666666,0.49333333333333335,2.1149425287356323,1.608695652173913,0.9066666666666666,0.44,1.5632183908045978,1.434782608695652,8
-1634582294,0,1,1,90,43,60,107,1.2,0.4666666666666667,2,1.627906976744186,0.9466666666666667,0.38666666666666666,1.5777777777777777,1.3488372093023255,8
627957870,0,1,1,85,29,65,121,1.2533333333333334,0.3333333333333333,2.211764705882353,1.7241379310344827,0.8666666666666667,0.24,1.5294117647058822,1.2413793103448276,8
1514524569,0,1,1,97,34,53,116,1.52,0.3333333333333333,2.350515463917526,1.4705882352941178,1.1866666666666668,0.26666666666666666,1.8350515463917525,1.1764705882352942,8
410069537,0,1,1,90,37,60,113,1.0533333333333332,0.44,1.7555555555555555,1.7837837837837838,0.84,0.29333333333333333,1.4,1.1891891891891893,8
-1341587206,0,1,1,78,31,72,119,0.9066666666666666,0.32,1.7435897435897436,1.5483870967741935,0.8,0.24,1.5384615384615385,1.1612903225806452,8
490259314,0,1,1,101,36,49,114,1.4933333333333334,0.37333333333333335,2.217821782178218,1.5555555555555556,1.0666666666666667,0.3333333333333333,1.5841584158415842,1.3888888888888888,8
-489626890,0,1,1,96,34,54,116,1.5333333333333334,0.38666666666666666,2.3958333333333335,1.7058823529411764,1.16,0.29333333333333333,1.8125,1.2941176470588236,8
-1741829787,0,1,1,80,28,70,122,1.1066666666666667,0.25333333333333335,2.075,1.3571428571428572,0.8666666666666667,0.22666666666666666,1.625,1.2142857142857142,8
-543833353,0,1,1,94,30,56,120,1.4,0.52,2.234042553191489,2.6,1.0266666666666666,0.24,1.6382978723404256,1.2,8
-545953479,0,1,1,72,26,78,124,0.8266666666666667,0.22666666666666666,1.7222222222222223,1.3076923076923077,0.7333333333333333,0.2,1.5277777777777777,1.1538461538461537,8
-448337273,0,0,1,62,78,88,72,1.0133333333333334,1.6533333333333333,2.4516129032258065,3.1794871794871793,0.8,1.3866666666666667,1.935483870967742,2.6666666666666665,0
-1630509238,0,0,1,54,61,96,89,1.0266666666666666,1.1066666666666667,2.8518518518518516,2.721311475409836,0.8,0.84,2.2222222222222223,2.0655737704918034,0
-1407922963,0,0,1,56,69,94,81,0.6933333333333334,1.4533333333333334,1.8571428571428572,3.1594202898550723,0.6133333333333333,1.1333333333333333,1.6428571428571428,2.463768115942029,0
-316928080,0,0,1,50,66,100,84,0.6933333333333334,1.4266666666666667,2.08,3.242424242424242,0.5733333333333334,1.1466666666666667,1.72,2.606060606060606,0
1086119385,0,0,1,68,51,82,99,1.1866666666666668,0.7066666666666667,2.6176470588235294,2.0784313725490198,1,0.5866666666666667,2.2058823529411766,1.7254901960784315,0
1407823886,0,0,1,53,67,97,83,1,1.28,2.830188679245283,2.8656716417910446,0.7066666666666667,1,2,2.2388059701492535,0
1269860283,0,0,1,73,44,77,106,1.3466666666666667,0.6933333333333334,2.767123287671233,2.3636363636363638,1.0533333333333332,0.5333333333333333,2.164383561643836,1.8181818181818181,0
-313167042,0,0,1,57,56,93,94,0.92,0.7866666666666666,2.4210526315789473,2.107142857142857,0.72,0.6533333333333333,1.894736842105263,1.75,0
213526080,0,0,1,75,63,75,87,1.44,0.9866666666666667,2.88,2.3492063492063493,1.0533333333333332,0.88,2.1066666666666665,2.0952380952380953,0
-1017013089,0,0,1,73,75,77,75,1.3733333333333333,1.3333333333333333,2.8219178082191783,2.6666666666666665,1.0933333333333333,1.08,2.2465753424657535,2.16,0
241190000,0,0,1,63,61,87,89,1,0.9466666666666667,2.380952380952381,2.3278688524590163,0.8533333333333334,0.72,2.0317460317460316,1.7704918032786885,0
-1550381515,0,0,1,54,57,96,93,0.9066666666666666,0.6933333333333334,2.5185185185185186,1.8245614035087718,0.7466666666666667,0.6266666666666667,2.074074074074074,1.6491228070175439,0
-2028118412,0,0,1,60,57,90,93,0.8133333333333334,1,2.033333333333333,2.6315789473684212,0.72,0.8,1.8,2.1052631578947367,0
806479802,0,0,1,50,70,100,80,0.8133333333333334,1.44,2.44,3.085714285714286,0.6,1.12,1.8,2.4,0
-2146435823,0,0,1,56,71,94,79,1,1.3333333333333333,2.6785714285714284,2.816901408450704,0.7866666666666666,1.04,2.107142857142857,2.1971830985915495,0
200912535,0,0,1,63,58,87,92,0.9866666666666667,0.9733333333333334,2.3492063492063493,2.5172413793103448,0.8133333333333334,0.7866666666666666,1.9365079365079365,2.0344827586206895,0
-773159222,0,0,1,52,57,98,93,0.8933333333333333,1.04,2.576923076923077,2.736842105263158,0.7333333333333333,0.8,2.1153846153846154,2.1052631578947367,0
398413227,0,0,1,64,72,86,78,1.08,1.24,2.53125,2.5833333333333335,0.9333333333333333,1.0266666666666666,2.1875,2.138888888888889,0
-1050897719,0,0,1,51,61,99,89,0.76,0.9466666666666667,2.235294117647059,2.3278688524590163,0.5733333333333334,0.8,1.6862745098039216,1.9672131147540983,0
2145548035,0,0,1,46,68,104,82,0.64,1.1466666666666667,2.0869565217391304,2.5294117647058822,0.5733333333333334,0.9333333333333333,1.8695652173913044,2.0588235294117645,0
1278226957,0,0,1,76,54,74,96,1.5066666666666666,0.9733333333333334,2.973684210526316,2.7037037037037037,1.2133333333333334,0.8133333333333334,2.3947368421052633,2.259259259259259,0
-1320097884,0,0,1,62,66,88,84,1.04,1.1866666666666668,2.5161290322580645,2.696969696969697,0.8933333333333333,0.9333333333333333,2.161290322580645,2.121212121212121,0
429903515,0,0,1,54,54,96,96,0.8,0.8933333333333333,2.2222222222222223,2.4814814814814814,0.6666666666666666,0.6933333333333334,1.8518518518518519,1.9259259259259258,0
1568433273,0,0,1,68,45,82,105,1.4266666666666667,0.5333333333333333,3.1470588235294117,1.7777777777777777,1.08,0.4666666666666667,2.3823529411764706,1.5555555555555556,0
1966324748,0,0,1,50,78,100,72,0.64,1.6133333333333333,1.92,3.1025641025641026,0.5466666666666666,1.3466666666666667,1.64,2.58974358974359,0
7705990,0,0,1,57,66,93,84,1.2,1.2133333333333334,3.1578947368421053,2.757575757575758,0.9466666666666667,0.96,2.491228070175439,2.1818181818181817,0
-912480849,0,0,1,65,59,85,91,1.2666666666666666,0.8933333333333333,2.923076923076923,2.2711864406779663,0.9866666666666667,0.72,2.276923076923077,1.8305084745762712,0
879501666,0,0,1,61,63,89,87,1.0266666666666666,1.0266666666666666,2.5245901639344264,2.4444444444444446,0.8266666666666667,0.8266666666666667,2.0327868852459017,1.9682539682539681,0
1872326601,0,0,1,74,55,76,95,1.24,0.9066666666666666,2.5135135135135136,2.4727272727272727,1.0133333333333334,0.7866666666666666,2.054054054054054,2.1454545454545455,0
1838112194,0,0,1,62,64,88,86,0.9466666666666667,0.9733333333333334,2.2903225806451615,2.28125,0.76,0.8133333333333334,1.8387096774193548,1.90625,0
1141094057,0,0,1,58,50,92,100,0.84,0.7466666666666667,2.1724137931034484,2.24,0.6533333333333333,0.6266666666666667,1.6896551724137931,1.88,0
-66085713,0,0,1,67,75,83,75,1.08,1.2933333333333332,2.417910447761194,2.5866666666666664,0.7866666666666666,1.0666666666666667,1.7611940298507462,2.1333333333333333,0
1133401139,0,0,1,63,58,87,92,1.1466666666666667,0.88,2.7301587301587302,2.2758620689655173,0.8533333333333334,0.68,2.0317460317460316,1.7586206896551724,0
1787780890,0,0,1,53,59,97,91,0.7866666666666666,1.12,2.2264150943396226,2.847457627118644,0.6266666666666667,0.9466666666666667,1.7735849056603774,2.406779661016949,0
712292189,0,0,1,51,57,99,93,0.8533333333333334,1.0266666666666666,2.5098039215686274,2.7017543859649122,0.6666666666666666,0.8,1.9607843137254901,2.1052631578947367,0
36011798,0,0,1,68,64,82,86,1.08,1.04,2.3823529411764706,2.4375,0.84,0.8133333333333334,1.8529411764705883,1.90625,0
1376451652,0,0,1,72,65,78,85,1.3866666666666667,1.0533333333333332,2.888888888888889,2.4307692307692306,1.0933333333333333,0.9066666666666666,2.2777777777777777,2.0923076923076924,0
1089820574,0,0,1,43,58,107,92,0.5066666666666667,0.9733333333333334,1.7674418604651163,2.5172413793103448,0.44,0.76,1.5348837209302326,1.9655172413793103,0
-1185209042,0,0,1,61,62,89,88,0.96,1.1333333333333333,2.360655737704918,2.7419354838709675,0.8,0.84,1.9672131147540983,2.032258064516129,0
-367237646,0,0,1,50,60,100,90,0.8,0.96,2.4,2.4,0.6666666666666666,0.8266666666666667,2,2.066666666666667,0
1136820457,0,0,1,58,67,92,83,1.0666666666666667,1.08,2.7586206896551726,2.417910447761194,0.7733333333333333,0.92,2,2.0597014925373136,0
-2016058450,0,0,1,61,59,89,91,1,0.84,2.459016393442623,2.135593220338983,0.8133333333333334,0.72,2,1.8305084745762712,0
-377494456,0,0,1,61,76,89,74,0.9466666666666667,1.2,2.3278688524590163,2.3684210526315788,0.76,0.9866666666666667,1.8688524590163935,1.9473684210526316,0
2076735334,0,0,1,59,62,91,88,1.1466666666666667,0.92,2.9152542372881354,2.225806451612903,0.96,0.7466666666666667,2.440677966101695,1.8064516129032258,0
159468429,0,0,1,64,65,86,85,1.1466666666666667,1.1466666666666667,2.6875,2.646153846153846,1.0266666666666666,0.8533333333333334,2.40625,1.9692307692307693,0
1089093973,0,0,1,63,55,87,95,1.04,0.7733333333333333,2.4761904761904763,2.109090909090909,0.84,0.6266666666666667,2,1.709090909090909,0
1255236238,0,0,1,74,65,76,85,1.28,1.0666666666666667,2.5945945945945947,2.4615384615384617,1.0533333333333332,0.7866666666666666,2.135135135135135,1.8153846153846154,0
-948217503,0,0,1,62,72,88,78,1.08,1.48,2.6129032258064515,3.0833333333333335,0.92,1.16,2.225806451612903,2.4166666666666665,0
-628987436,0,0,1,53,57,97,93,0.7733333333333333,1.0266666666666666,2.188679245283019,2.7017543859649122,0.6933333333333334,0.8533333333333334,1.9622641509433962,2.245614035087719,0
-1689621115,0,0,1,72,49,78,101,1.2933333333333332,0.8933333333333333,2.6944444444444446,2.7346938775510203,1.04,0.6533333333333333,2.1666666666666665,2,0
-1627244241,0,0,1,70,74,80,76,1.0933333333333333,1.3866666666666667,2.342857142857143,2.810810810810811,0.8933333333333333,1.0933333333333333,1.9142857142857144,2.2162162162162162,0
-1247003756,0,0,1,55,48,95,102,0.9466666666666667,0.76,2.581818181818182,2.375,0.7066666666666667,0.6,1.9272727272727272,1.875,0
-1417593188,0,0,1,54,62,96,88,0.76,1.1733333333333333,2.111111111111111,2.838709677419355,0.6666666666666666,0.9066666666666666,1.8518518518518519,2.193548387096774,0
-691334430,0,0,1,64,59,86,91,1.0266666666666666,1.04,2.40625,2.6440677966101696,0.8,0.8266666666666667,1.875,2.1016949152542375,0
1687104139,0,0,1,65,74,85,76,1.1866666666666668,1.3466666666666667,2.7384615384615385,2.72972972972973,0.9333333333333333,1.08,2.1538461538461537,2.189189189189189,0
-963944358,0,0,1,63,62,87,88,1.0266666666666666,0.9333333333333333,2.4444444444444446,2.2580645161290325,0.8133333333333334,0.7866666666666666,1.9365079365079365,1.903225806451613,0
-1442284336,0,0,1,62,65,88,85,1.08,1.1333333333333333,2.6129032258064515,2.6153846153846154,0.8933333333333333,0.9066666666666666,2.161290322580645,2.0923076923076924,0
326623310,0,0,1,57,66,93,84,1.04,1.12,2.736842105263158,2.5454545454545454,0.8,0.88,2.1052631578947367,2,0
1960860585,0,0,1,69,53,81,97,1.0666666666666667,0.72,2.318840579710145,2.0377358490566038,0.9333333333333333,0.64,2.028985507246377,1.8113207547169812,0
-1996693918,0,0,1,69,59,81,91,1.12,0.9866666666666667,2.4347826086956523,2.5084745762711864,0.92,0.7866666666666666,2,2,0
1057659711,0,0,1,60,74,90,76,1.04,1.3866666666666667,2.6,2.810810810810811,0.88,1.16,2.2,2.3513513513513513,0
1060936547,0,0,1,69,56,81,94,1.1066666666666667,0.9333333333333333,2.4057971014492754,2.5,0.96,0.7733333333333333,2.0869565217391304,2.0714285714285716,0
-775628727,0,0,1,59,67,91,83,0.9733333333333334,1.0666666666666667,2.4745762711864407,2.388059701492537,0.76,0.8533333333333334,1.9322033898305084,1.9104477611940298,0
-628701838,0,0,1,63,55,87,95,1.1733333333333333,0.9066666666666666,2.7936507936507935,2.4727272727272727,0.8933333333333333,0.7466666666666667,2.126984126984127,2.036363636363636,0
-337788343,0,0,1,65,56,85,94,1.3066666666666666,0.8933333333333333,3.0153846153846153,2.392857142857143,1.1066666666666667,0.6933333333333334,2.5538461538461537,1.8571428571428572,0
281830706,0,0,1,53,57,97,93,0.6533333333333333,0.7066666666666667,1.849056603773585,1.8596491228070176,0.56,0.5733333333333334,1.5849056603773586,1.5087719298245614,0
1940876933,0,0,1,67,68,83,82,1,1.2933333333333332,2.2388059701492535,2.8529411764705883,0.8533333333333334,1.0533333333333332,1.9104477611940298,2.323529411764706,0
-1738211263,0,0,1,59,72,91,78,0.9733333333333334,1.2666666666666666,2.4745762711864407,2.638888888888889,0.7333333333333333,0.9066666666666666,1.8644067796610169,1.8888888888888888,0
-1818338723,0,0,1,71,49,79,101,1.3066666666666666,0.7733333333333333,2.76056338028169,2.36734693877551,1.08,0.6666666666666666,2.2816901408450705,2.0408163265306123,0
-1632136340,0,0,1,74,51,76,99,1.3333333333333333,0.9733333333333334,2.7027027027027026,2.8627450980392157,1.0666666666666667,0.7733333333333333,2.1621621621621623,2.2745098039215685,0
1519008611,0,0,1,72,55,78,95,1.28,0.72,2.6666666666666665,1.9636363636363636,1.1066666666666667,0.6266666666666667,2.3055555555555554,1.709090909090909,0
-1846088527,0,0,1,54,55,96,95,0.7466666666666667,0.84,2.074074074074074,2.290909090909091,0.6266666666666667,0.64,1.7407407407407407,1.7454545454545454,0
-1840033514,0,0,1,54,58,96,92,1.0133333333333334,0.9866666666666667,2.814814814814815,2.5517241379310347,0.7466666666666667,0.7866666666666666,2.074074074074074,2.0344827586206895,0
-604757654,0,0,1,67,64,83,86,1.04,1.2266666666666666,2.328358208955224,2.875,0.8533333333333334,0.92,1.9104477611940298,2.15625,0
-240100754,0,0,1,78,50,72,100,1.2666666666666666,0.68,2.4358974358974357,2.04,1,0.5333333333333333,1.9230769230769231,1.6,0
-266726401,0,0,1,56,65,94,85,0.8666666666666667,1.2,2.3214285714285716,2.769230769230769,0.7066666666666667,0.8933333333333333,1.8928571428571428,2.0615384615384613,0
-1752396771,0,0,1,52,76,98,74,0.7866666666666666,1.68,2.269230769230769,3.3157894736842106,0.6133333333333333,1.3466666666666667,1.7692307692307692,2.6578947368421053,0
-1547305438,0,0,1,58,65,92,85,0.92,1.0666666666666667,2.3793103448275863,2.4615384615384617,0.68,0.8933333333333333,1.7586206896551724,2.0615384615384613,0
-241799503,0,0,1,60,61,90,89,1.0666666666666667,1,2.6666666666666665,2.459016393442623,0.9066666666666666,0.7866666666666666,2.2666666666666666,1.9344262295081966,0
-1106114320,0,0,1,53,62,97,88,0.88,1.0933333333333333,2.490566037735849,2.6451612903225805,0.7066666666666667,0.88,2,2.129032258064516,0
1226857534,0,0,1,53,65,97,85,0.84,1.1066666666666667,2.3773584905660377,2.5538461538461537,0.6933333333333334,0.8933333333333333,1.9622641509433962,2.0615384615384613,0
-1660685652,0,0,1,68,62,82,88,1.2,1.0266666666666666,2.6470588235294117,2.4838709677419355,0.9733333333333334,0.88,2.1470588235294117,2.129032258064516,0
-500810810,0,0,1,60,58,90,92,1.0533333333333332,0.9466666666666667,2.6333333333333333,2.4482758620689653,0.8666666666666667,0.8,2.1666666666666665,2.0689655172413794,0
-661965678,0,0,1,54,47,96,103,1.12,0.7066666666666667,3.111111111111111,2.25531914893617,0.8933333333333333,0.5466666666666666,2.4814814814814814,1.7446808510638299,0
-347088231,0,0,1,81,67,69,83,1.7866666666666666,1.1466666666666667,3.308641975308642,2.5671641791044775,1.3733333333333333,0.8666666666666667,2.54320987654321,1.9402985074626866,0
158150886,0,0,1,67,71,83,79,1.4133333333333333,1.2933333333333332,3.1641791044776117,2.732394366197183,1.1333333333333333,1.1466666666666667,2.537313432835821,2.4225352112676055,0
-1116554711,0,0,1,60,49,90,101,0.96,0.76,2.4,2.326530612244898,0.7733333333333333,0.6133333333333333,1.9333333333333333,1.8775510204081634,0
-2004317726,0,0,1,55,49,95,101,0.76,0.7466666666666667,2.0727272727272728,2.2857142857142856,0.7066666666666667,0.64,1.9272727272727272,1.9591836734693877,0
-211163208,0,0,1,66,57,84,93,1.2533333333333334,0.9066666666666666,2.8484848484848486,2.3859649122807016,1.0533333333333332,0.7066666666666667,2.393939393939394,1.8596491228070176,0
873707026,0,0,1,73,62,77,88,1.2933333333333332,1.1733333333333333,2.6575342465753424,2.838709677419355,1.1066666666666667,0.96,2.2739726027397262,2.3225806451612905,0
1326211913,0,0,1,67,73,83,77,1.0933333333333333,1.1733333333333333,2.4477611940298507,2.410958904109589,0.8533333333333334,1.0266666666666666,1.9104477611940298,2.1095890410958904,0
-1190658853,0,0,1,72,68,78,82,1.24,1.1333333333333333,2.5833333333333335,2.5,1.0133333333333334,0.9333333333333333,2.111111111111111,2.0588235294117645,0
-397156012,0,0,1,60,69,90,81,0.9333333333333333,1.2,2.3333333333333335,2.608695652173913,0.7866666666666666,0.9466666666666667,1.9666666666666666,2.0579710144927534,0
398144983,0,0,1,58,69,92,81,1.1466666666666667,1.2,2.9655172413793105,2.608695652173913,0.9066666666666666,1.0133333333333334,2.3448275862068964,2.2028985507246377,0
-1309839408,0,0,1,76,63,74,87,1.32,1.0933333333333333,2.6052631578947367,2.6031746031746033,1.12,0.8133333333333334,2.210526315789474,1.9365079365079365,0
